"196","NRG Esports","NA"
"197","Team SoloMid","NA"
"198","Team Liquid","NA"
"199","Immortals","NA"
"200","Apex Gaming","NA"
"201","Team EnVyUs","NA"
"202","Phoenix1","NA"
"203","NRG Esports","NA"
"204","Counter Logic Gaming","NA"
"205","Team SoloMid","NA"
"206","Team EnVyUs","NA"
"207","Echo Fox","NA"
"208","Team EnVyUs","NA"
"209","Team Liquid","NA"
"210","Cloud9","NA"
"211","Team Liquid","NA"
"212","Apex Gaming","NA"
"213","Phoenix1","NA"
"214","Echo Fox","NA"
"215","Counter Logic Gaming","NA"
"216","Team EnVyUs","NA"
"217","Cloud9","NA"
"218","NRG Esports","NA"
"219","Team SoloMid","NA"
"220","Phoenix1","NA"
"221","NRG Esports","NA"
"222","Phoenix1","NA"
"223","Immortals","NA"
"224","Echo Fox","NA"
"225","Team Liquid","NA"
"226","Team SoloMid","NA"
"227","Cloud9","NA"
"228","Team EnVyUs","NA"
"229","Echo Fox","NA"
"230","Team Liquid","NA"
"231","Apex Gaming","NA"
"232","Immortals","NA"
"233","Counter Logic Gaming","NA"
"234","Immortals","NA"
"235","Team EnVyUs","NA"
"236","Counter Logic Gaming","NA"
"237","Team EnVyUs","NA"
"238","Echo Fox","NA"
"239","Cloud9","NA"
"240","Immortals","NA"
"241","Apex Gaming","NA"
"242","NRG Esports","NA"
"243","Team SoloMid","NA"
"244","Cloud9","NA"
"245","NRG Esports","NA"
"246","Apex Gaming","NA"
"247","Team Liquid","NA"
"248","Phoenix1","NA"
"249","NRG Esports","NA"
"250","Apex Gaming","NA"
"251","Immortals","NA"
"252","Counter Logic Gaming","NA"
"253","Echo Fox","NA"
"254","Team EnVyUs","NA"
"255","Team Liquid","NA"
"256","Phoenix1","NA"
"257","Team SoloMid","NA"
"258","Cloud9","NA"
"259","Team SoloMid","NA"
"260","Echo Fox","NA"
"261","Counter Logic Gaming","NA"
"262","Team Liquid","NA"
"263","Cloud9","NA"
"264","Immortals","NA"
"265","Team EnVyUs","NA"
"266","Team SoloMid","NA"
"267","Phoenix1","NA"
"268","Immortals","NA"
"269","Cloud9","NA"
"270","Phoenix1","NA"
"271","Team SoloMid","NA"
"272","Cloud9","NA"
"273","Apex Gaming","NA"
"274","Counter Logic Gaming","NA"
"275","NRG Esports","NA"
"276","Team Liquid","NA"
"277","Counter Logic Gaming","NA"
"278","Echo Fox","NA"
"279","Team EnVyUs","NA"
"280","Apex Gaming","NA"
"281","Team EnVyUs","NA"
"282","Immortals","NA"
"283","NRG Esports","NA"
"284","Immortals","NA"
"285","Cloud9","NA"
